funding_total_usd ;market ;funding_rounds;seed;venture;equity_crowdfunding;undisclosed;debt_financing;angel;grant;private_equity;post_ipo_equity;post_ipo_debt;secondary_market;product_crowdfunding;round_A;round_B;round_C;round_D;round_E;round_F;round_G;round_H;Status;firm_age
4548898;Biotechnology ;3;0;548898;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1.85E+07;Clean Technology ;4;0;10500000;0;0;0;0;4000000;4000000;0;0;0;0;0;9500000;1000000;0;0;0;0;0;1;17
100000;Medical ;1;0;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1000000;Manufacturing ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31
9329636;Biotechnology ;1;0;9329636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
2900000;Clean Technology ;3;0;1150000;0;0;1750000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
1000;Biotechnology ;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
3.70E+07;Personalization ;3;0;37000000;0;0;0;0;0;0;0;0;0;0;8000000;9000000;20000000;0;0;0;0;0;1;19
1400000;SMS ;2;0;1400000;0;0;0;0;0;0;0;0;0;0;900000;0;0;0;0;0;0;0;1;15
6.41E+08;Clean Technology ;6;0;146000000;0;0;427500000;0;0;67300000;0;0;0;0;0;131000000;15000000;0;0;0;0;0;1;22
4.35E+07;Health Care ;1;0;43500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27
8.02E+07;Health Care ;4;0;29999996;0;0;50200000;0;0;0;0;0;0;0;0;20000000;0;0;0;0;0;0;1;16
2500000;Clean Technology ;1;0;2500000;0;0;0;0;0;0;0;0;0;0;2500000;0;0;0;0;0;0;0;1;13
2.46E+08;Clean Technology ;7;0;35500000;0;0;0;0;0;210000000;0;0;0;0;0;0;15000000;12000000;0;0;0;0;1;17
1800000;Design ;1;1800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
50000;Clean Technology ;1;0;0;0;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
2.26E+08;Energy Efficiency ;5;0;219400000;0;0;2000000;0;4500000;0;0;0;0;0;0;50000000;75000000;0;0;0;0;0;1;19
6527820;Politics ;2;0;0;0;0;0;0;6527820;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
1000000;Clean Technology ;1;0;0;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
2900000;Clean Technology ;2;0;1800000;0;0;1100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21
100000;Media ;1;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
3.95E+08;Utilities ;3;0;250000000;0;0;0;0;0;145000000;0;0;0;0;0;0;0;0;0;0;0;0;1;15
200000;Clean Technology ;1;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
375000;Babies ;1;375000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
1199995;Clean Technology ;2;0;1199995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
8200000;Design ;3;2200000;6000000;0;0;0;0;0;0;0;0;0;0;6000000;0;0;0;0;0;0;0;1;13
5999956;Design ;1;0;5999956;0;0;0;0;0;0;0;0;0;0;5999956;0;0;0;0;0;0;0;1;13
4.87E+08;Solar ;9;0;145000000;0;0;190000000;0;1600000;150000000;0;0;0;0;12000000;18000000;55000000;60000000;0;0;0;0;1;18
284999;Enterprise Software ;1;0;0;0;0;284999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
1.50E+07;Utilities ;1;0;15000000;0;0;0;0;0;0;0;0;0;0;0;15000000;0;0;0;0;0;0;1;15
1600000;Games ;1;0;1600000;0;0;0;0;0;0;0;0;0;0;1600000;0;0;0;0;0;0;0;1;15
4000000;Service Providers ;1;0;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26
1050000;Health and Wellness ;1;0;1050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
9360573;Curated Web ;2;0;7760573;0;0;0;1600000;0;0;0;0;0;0;0;0;7760573;0;0;0;0;0;1;15
100000;Education ;1;0;0;0;0;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
3.68E+07;Market Research ;4;0;36847126;0;0;0;0;0;0;0;0;0;0;0;1999069;5378509;29469548;0;0;0;0;1;16
3.58E+07;Health Care ;2;0;35800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30
1.93E+07;Search ;3;0;19300000;0;0;0;0;0;0;0;0;0;0;0;5300000;4000000;10000000;0;0;0;0;1;19
500000;Personalization ;1;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
450000;Games ;1;0;0;0;0;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
2.02E+07;Mobile ;3;2200000;18000000;0;0;0;0;0;0;0;0;0;0;6000000;12000000;0;0;0;0;0;0;1;15
1700000;Manufacturing ;1;0;1700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
6100000;Automotive ;2;0;6100000;0;0;0;0;0;0;0;0;0;0;2100000;4000000;0;0;0;0;0;0;1;17
1.00E+07;Kids ;2;0;10000000;0;0;0;0;0;0;0;0;0;0;10000000;0;0;0;0;0;0;0;1;18
2.32E+07;Mobile ;3;2000000;21200000;0;0;0;0;0;0;0;0;0;0;6200000;15000000;0;0;0;0;0;0;1;16
2125000;Enterprise Software ;2;0;2125000;0;0;0;0;0;0;0;0;0;0;1400000;0;0;0;0;0;0;0;1;15
1700000;E-Commerce ;2;200000;0;0;0;0;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1.55E+07;Innovation Engineering ;4;2000000;13500000;0;0;0;0;0;0;0;0;0;0;5000000;7000000;1500000;0;0;0;0;0;1;22
2975000;Shopping ;4;2975000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
100000;Public Relations ;1;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
4165000;Social Media ;5;2480000;0;0;0;0;1600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1300000;Families ;2;200000;0;0;0;0;1100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
250000;Health and Wellness ;1;0;0;0;0;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
4000000;Software ;1;0;4000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
20000;Recruiting ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
1500000;Software ;1;0;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
1516843;E-Commerce ;2;0;1000011;0;0;0;516832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
2.43E+07;Hardware + Software ;2;0;24300000;0;0;0;0;0;0;0;0;0;0;6100000;18200000;0;0;0;0;0;0;1;16
1800000;Internet ;1;1800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
1751000;Analytics ;1;0;0;0;0;1751000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
1600000;Games ;1;0;0;0;0;0;1600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
1.88E+07;Transportation ;5;0;18759387;0;0;0;0;0;0;0;0;0;0;3759387;15000000;0;0;0;0;0;0;1;14
750000;Browser Extensions ;3;250000;0;0;0;0;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
800000;Advertising ;1;0;800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
750000;Health and Wellness ;1;750000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
173111;Health and Wellness ;1;0;173111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25
5000;Mobile ;1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
525000;3D ;2;0;525000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
120377;Health Care ;1;0;120377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
5.53E+07;Health Care ;5;0;44333100;0;0;11000000;0;0;0;0;0;0;0;0;14499996;19000000;7500000;0;0;0;0;1;19
3870500;Software ;2;0;3870500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
1000000;Manufacturing ;1;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
3500000;Curated Web ;2;0;3500000;0;0;0;0;0;0;0;0;0;0;500000;3000000;0;0;0;0;0;0;1;20
100000;Curated Web ;1;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
150000;Gamification ;1;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
20000;Social Media Marketing ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
3017000;Market Research ;3;1517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
792132;Surveys ;1;792132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
3.67E+07;Big Data ;1;0;36700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31
9.00E+08;Software ;4;0;0;0;0;450000000;0;0;450000000;0;0;0;0;0;0;0;0;0;0;0;0;1;26
150000;Software ;2;100000;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
4000000;Hardware ;1;0;4000000;0;0;0;0;0;0;0;0;0;0;4000000;0;0;0;0;0;0;0;1;12
100000;Sales and Marketing ;1;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
800000;Software ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
1200000;Sustainability ;1;0;1200000;0;0;0;0;0;0;0;0;0;0;1200000;0;0;0;0;0;0;0;1;17
150000;Clean Technology ;1;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
300000;Sustainability ;1;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1627829;Real Estate ;3;0;1450000;0;0;177829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
40000;News ;1;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
87500;Consulting ;1;0;87500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
2.40E+07;Clean Technology ;3;0;24000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
1.16E+08;Biotechnology ;7;0;116305000;0;0;0;0;0;0;0;0;0;0;1000000;36000000;53000000;26000000;0;0;0;0;1;22
7.61E+07;Semiconductors ;7;0;73078582;0;0;3000000;0;0;0;0;0;0;0;0;0;0;0;17600000;10600000;0;0;1;19
2.15E+07;Nanotechnology ;5;0;20257228;0;0;0;0;0;0;0;0;0;0;7944037;0;0;0;0;0;0;0;1;17
7.46E+07;Health Care ;8;0;25054666;0;0;22503955;0;0;27000000;0;0;0;0;0;0;0;0;0;0;0;0;1;18
965000;Social Media ;3;965000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
2.00E+07;Software ;1;0;20000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
550000;Curated Web ;1;550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
653999;Semiconductors ;1;0;653999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
6.00E+07;Digital Media ;1;0;60000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
100000;Group Buying ;1;0;0;0;0;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
5684658;Health Care ;1;0;5684658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20
300000;Marketplaces ;1;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
3000000;Online Shopping ;4;1500000;0;0;0;0;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
300000;Software ;1;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17
1988994;E-Commerce Platforms ;1;0;1988994;0;0;0;0;0;0;0;0;0;0;1988994;0;0;0;0;0;0;0;1;12
4650000;Curated Web ;2;0;4650000;0;0;0;0;0;0;0;0;0;0;4650000;0;0;0;0;0;0;0;1;27
46000;Trading ;3;21000;0;0;0;0;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1000000;Games ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1.13E+07;Curated Web ;3;0;11300000;0;0;0;0;0;0;0;0;0;0;0;2000000;3300000;0;0;0;0;0;0;15
1000000;Bitcoin ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
4500000;Location Based Services ;2;1000000;3500000;0;0;0;0;0;0;0;0;0;0;3500000;0;0;0;0;0;0;0;1;13
350000;Social Media ;1;350000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
2000000;Social Media ;1;0;2000000;0;0;0;0;0;0;0;0;0;0;2000000;0;0;0;0;0;0;0;0;21
750000;Biotechnology ;1;0;750000;0;0;0;0;0;0;0;0;0;0;750000;0;0;0;0;0;0;0;1;15
700000;Software ;1;0;0;0;0;0;700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
300000;Health and Wellness ;1;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
1486851;Advertising ;3;0;986851;0;0;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
1350000;Promotional ;2;0;0;0;0;0;1350000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1300000;Business Services ;1;1300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
4.05E+07;Hospitality ;2;0;40500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
2.15E+07;SaaS ;3;0;21500000;0;0;0;0;0;0;0;0;0;0;3500000;5000000;13000000;0;0;0;0;0;1;17
110000;Software ;1;0;0;0;0;110000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
50000;Mobile Commerce ;1;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
1286600;Software ;1;0;0;0;0;0;0;0;1286600;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.60E+07;Clean Technology ;2;0;16000000;0;0;0;0;0;0;0;0;0;0;9000000;7000000;0;0;0;0;0;0;1;19
39000;Social Media ;1;0;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1.05E+07;Biotechnology ;3;0;10500000;0;0;0;0;0;0;0;0;0;0;3000000;7000000;0;0;0;0;0;0;1;15
20000;Finance ;1;0;0;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
2600000;Hardware + Software ;1;2600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
2500000;Pets ;1;0;2500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
2.36E+07;Storage ;3;1500000;22100000;0;0;0;0;0;0;0;0;0;0;6100000;16000000;0;0;0;0;0;0;1;14
9200000;Real Time ;3;1700000;7500000;0;0;0;0;0;0;0;0;0;0;7500000;0;0;0;0;0;0;0;1;13
750000;Hardware + Software ;2;0;0;0;0;0;750000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
50000;Entertainment ;1;0;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
3475521;Curated Web ;2;0;3475521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
500000;Nonprofits ;1;0;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
20000;Mobile Payments ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
4.05E+07;Payments ;5;0;39500000;0;0;0;1000000;0;0;0;0;0;0;7500000;12000000;20000000;0;0;0;0;0;1;16
2530004;Health and Wellness ;3;2530004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
9001000;Social Media ;4;0;8501000;0;0;500000;0;0;0;0;0;0;0;5500000;3001000;0;0;0;0;0;0;1;14
1.40E+07;Retail ;2;0;14000000;0;0;0;0;0;0;0;0;0;0;6000000;8000000;0;0;0;0;0;0;1;14
1120000;Communities ;3;570000;0;0;0;550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1220000;Video ;3;1220000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
3.48E+07;Software ;5;0;34799900;0;0;0;0;0;0;0;0;0;0;2000000;15000000;17799900;0;0;0;0;0;1;22
2000000;Search ;2;0;2000000;0;0;0;0;0;0;0;0;0;0;2000000;0;0;0;0;0;0;0;0;20
2950000;Business Productivity ;4;2450000;0;0;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
20000;Sports ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.13E+07;Advertising ;4;0;11300000;0;0;0;0;0;0;0;0;0;0;4800000;0;0;0;0;0;0;0;1;14
1000000;Curated Web ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
2.11E+07;Marketing Automation ;4;2700000;16250000;0;0;0;2189440;0;0;0;0;0;0;6250000;10000000;0;0;0;0;0;0;1;14
1000000;Brand Marketing ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.56E+07;Apps ;6;0;14299906;0;0;0;1300000;0;0;0;0;0;0;0;6600000;6000000;0;0;0;0;0;1;23
200000;Manufacturing ;1;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
90000;Software ;1;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
532500;Biotechnology ;1;0;532500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24
1.46E+07;Health Care Information Technology ;3;0;13000000;0;0;0;1600000;0;0;0;0;0;0;3000000;10000000;0;0;0;0;0;0;1;17
201400;Local Search ;2;0;201400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
5000000;Software ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;27
7.05E+07;Software ;3;0;70500000;0;0;0;0;0;0;0;0;0;0;0;0;55000000;4500000;11000000;0;0;0;1;27
20000;Education ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1500000;Clean Technology ;1;0;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22
200000;Biotechnology ;1;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
1400000;Software ;1;0;0;0;0;1400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
1.97E+07;Cloud Data Services ;6;0;19500000;0;0;200000;0;0;0;0;0;0;0;1500000;11000000;0;0;0;0;0;0;1;18
1375687;Biotechnology ;1;0;1375687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
9800000;Health and Wellness ;2;0;9800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
3.90E+07;Online Shopping ;5;2670000;33700000;0;2674997;0;0;0;0;0;0;0;0;12200000;21500000;0;0;0;0;0;0;1;15
2.00E+07;Biotechnology ;1;0;20000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
4.78E+07;Enterprise Software ;5;0;47778903;0;0;0;0;0;0;0;0;0;0;6000000;18278904;20000000;0;0;0;0;0;1;19
300000;Health Care Information Technology ;1;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
2.62E+07;Semiconductors ;3;0;26200000;0;0;0;0;0;0;0;0;0;0;0;0;22200000;0;0;0;0;0;1;24
9000000;Security ;3;1500000;7500000;0;0;0;0;0;0;0;0;0;0;7500000;0;0;0;0;0;0;0;1;12
1.70E+07;Email ;1;0;17000000;0;0;0;0;0;0;0;0;0;0;0;0;17000000;0;0;0;0;0;1;24
3.24E+07;Health Care ;5;0;32400000;0;0;0;0;0;0;0;0;0;0;9000000;6000000;2000000;0;0;0;0;0;1;15
495000;Email ;3;45000;0;0;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
3000000;Technology ;1;0;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30
3103358;Health Care ;3;270000;2833358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23
4.35E+07;Wireless ;6;0;43500000;0;0;0;0;0;0;0;0;0;0;0;17000000;16000000;0;0;0;0;0;1;19
1450000;Content Discovery ;2;600000;850000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
5000000;Video ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;1;15
5000000;Biotechnology ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27
644000;Enterprises ;4;644000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
3600000;SaaS ;2;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
5.84E+07;Health Care ;8;0;43406234;0;0;15000000;0;0;0;0;0;0;0;0;3700000;0;10300000;0;0;0;0;1;20
1.54E+07;Broadcasting ;3;0;15350000;0;0;0;0;0;0;0;0;0;0;1600000;7250000;6500000;0;0;0;0;0;1;16
4500000;Software ;1;0;4500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22
960000;Distribution ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
1.50E+07;Manufacturing ;2;0;10000000;0;0;5000000;0;0;0;0;0;0;0;0;0;10000000;0;0;0;0;0;1;32
2350000;Enterprise Software ;1;0;2350000;0;0;0;0;0;0;0;0;0;0;2350000;0;0;0;0;0;0;0;1;17
2550000;Hardware + Software ;5;0;0;0;0;2550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27
2830000;Hardware + Software ;1;0;2830000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28
55000;Consulting ;1;0;0;55000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
4.83E+07;Biotechnology ;5;0;37328471;0;0;10953480;0;0;0;0;0;0;0;9000000;26600000;0;0;0;0;0;0;1;20
1.00E+07;Software ;1;0;10000000;0;0;0;0;0;0;0;0;0;0;0;10000000;0;0;0;0;0;0;1;23
2404659;Biotechnology ;3;0;569659;0;0;1835000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
2.35E+07;Biotechnology ;2;0;23500000;0;0;0;0;0;0;0;0;0;0;0;23500000;0;0;0;0;0;0;0;20
3.34E+07;Semiconductors ;5;0;33385935;0;0;0;0;0;0;0;0;0;0;0;15100000;0;0;0;0;0;0;1;21
3790877;Biotechnology ;2;0;3790877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
515000;Automotive ;2;40000;475000;0;0;0;0;0;0;0;0;0;0;475000;0;0;0;0;0;0;0;1;12
1740000;Biotechnology ;2;0;340000;0;0;1400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16
3951000;Biotechnology ;2;0;3951000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27
1.70E+07;Health and Wellness ;2;0;17000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24
3.80E+07;Education ;2;0;38000000;0;0;0;0;0;0;0;0;0;0;38000000;0;0;0;0;0;0;0;1;14
50000;SaaS ;1;0;0;0;0;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
6040161;Software ;2;0;6040161;0;0;0;0;0;0;0;0;0;0;0;0;3500000;2540161;0;0;0;0;1;22
1.15E+07;Health Care ;5;0;9500000;0;0;2000000;0;0;0;0;0;0;0;5000000;2000000;2500000;0;0;0;0;0;1;16
1400000;Cloud Management ;1;1400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1664000;Visualization ;10;280000;0;0;0;50000;1234000;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
2.00E+07;Manufacturing ;2;0;5000000;0;0;0;0;0;14999999;0;0;0;0;0;0;0;0;0;0;0;0;1;17
20000;Games ;1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1000000;Content Syndication ;1;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
2.69E+07;Health Care ;2;0;26850000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25
30080;Software ;1;0;0;0;0;30080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13
5000000;Mobile Games ;1;0;5000000;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;1;13
39000;Biotechnology ;1;0;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15
8544226;Environmental Innovation ;2;0;8294226;0;0;250000;0;0;0;0;0;0;0;8294226;0;0;0;0;0;0;0;1;13
2.22E+07;Software ;4;180000;22000000;0;0;0;0;0;0;0;0;0;0;2000000;20000000;0;0;0;0;0;0;1;19
1.61E+07;Biotechnology ;2;0;0;0;0;0;0;5303380;10800000;0;0;0;0;0;0;0;0;0;0;0;0;1;24
4.00E+07;Biotechnology ;2;0;40000001;0;0;0;0;0;0;0;0;0;0;30000000;0;0;0;0;0;0;0;1;20
3103918;Software ;2;0;3103918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32
3125000;Biotechnology ;1;0;3125000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
2125000;Health and Wellness ;2;0;1400000;0;0;725000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
1025000;Wireless ;1;0;0;0;0;1025000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12
9100000;Enterprise Software ;2;0;9100000;0;0;0;0;0;0;0;0;0;0;0;5800000;0;0;0;0;0;0;1;28
7000000;Software ;2;0;7000000;0;0;0;0;0;0;0;0;0;0;3500000;3500000;0;0;0;0;0;0;1;24
6000000;Education ;2;0;0;0;0;0;0;6000000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
8.30E+07;Biotechnology ;2;0;83000000;0;0;0;0;0;0;0;0;0;0;30000000;53000000;0;0;0;0;0;0;1;12
