"funding_total_usd ";"name";"market ";"status";"funding_rounds";"founded_at";"first_funding_at";"Statuts"
"767000";"Vokle";"Messaging ";"operating";1;2008-06-01 00:00:00;2011-04-19 00:00:00;0
"1327000";"Volar Video";"Software ";"operating";2;2012-01-01 00:00:00;2013-08-22 00:00:00;0
"400000";"Volly";"Mobile ";"acquired";1;2010-04-01 00:00:00;2010-07-23 00:00:00;0
"200000";"Volo Broadband";"Mobile ";"operating";1;2013-08-20 00:00:00;2014-01-01 00:00:00;0
"14560000";"VoloAgri Group";"Finance ";"operating";2;2012-01-01 00:00:00;2013-09-17 00:00:00;0
"12000000";"VoloMedia";"Advertising ";"closed";2;2005-01-01 00:00:00;2007-04-20 00:00:00;1
"16900000";"VoloMetrix";"Social Media ";"operating";3;2011-01-01 00:00:00;2012-04-20 00:00:00;0
"871000";"Volt Athletics";"Software ";"operating";1;2011-04-13 00:00:00;2014-09-05 00:00:00;0
"4320000";"Volta Industries";"Real Estate ";"operating";5;2010-01-01 00:00:00;2013-04-30 00:00:00;0
"27625000";"Voltage Security";"Databases ";"operating";3;2002-06-22 00:00:00;2005-05-17 00:00:00;0
"40000";"Voltaic Coatings";"Clean Technology ";"operating";1;2011-06-01 00:00:00;2012-08-10 00:00:00;0
"15000000";"Voltaire";"Software ";"acquired";1;1997-01-01 00:00:00;2005-06-06 00:00:00;0
"273834120";"Voltari";"Advertising ";"operating";5;2001-01-01 00:00:00;2001-01-01 00:00:00;0
"13590000";"VoltDB";"Big Data ";"operating";3;2009-04-01 00:00:00;2010-09-07 00:00:00;0
"4182570";"VoltServer";"Manufacturing ";"operating";4;2011-01-01 00:00:00;2012-07-09 00:00:00;0
"2790277";"VolunteerSpot";"Nonprofits ";"operating";2;2009-02-01 00:00:00;2012-06-27 00:00:00;0
"35000000";"Volusion";"Application Platforms ";"operating";1;1999-01-01 00:00:00;2014-01-13 00:00:00;0
"400000";"Volvant";"Lead Generation ";"operating";2;2011-03-02 00:00:00;2011-03-01 00:00:00;0
"10200000";"Vomaris Innovations";"Health Care ";"operating";3;2004-01-01 00:00:00;2009-07-29 00:00:00;0
"225000000";"Vonage";"Telecommunications ";"operating";1;2001-01-01 00:00:00;2014-08-13 00:00:00;0
"2192000";"Vontoo";"Messaging ";"closed";2;2005-01-01 00:00:00;2009-02-17 00:00:00;1
"20000000";"Vontu";"Software ";"acquired";2;2001-01-01 00:00:00;2005-03-21 00:00:00;0
"100000";"Vonvo.com";"Video Chat ";"operating";1;2012-05-01 00:00:00;2013-12-01 00:00:00;0
"13096022";"VoodooVox";"Advertising ";"operating";6;2002-01-01 00:00:00;2005-04-14 00:00:00;0
"7750000";"Vook";"Digital Media ";"operating";2;2009-01-01 00:00:00;2010-02-19 00:00:00;0
"3200000";"Voovio aka 3Ditize";"Industrial ";"operating";3;2008-04-01 00:00:00;2008-04-01 00:00:00;0
"20686530";"Vorbeck Materials";"Hardware + Software ";"operating";7;2006-01-01 00:00:00;2009-04-25 00:00:00;0
"20000000";"Vormetric";"Enterprise Software ";"operating";2;2001-01-01 00:00:00;2006-04-01 00:00:00;0
"5200000";"Vorstack Corporation";"Analytics ";"operating";1;2011-05-01 00:00:00;2014-04-29 00:00:00;0
"2500000";"Vortex Control Technologies";"Manufacturing ";"operating";2;2010-01-01 00:00:00;2010-05-20 00:00:00;0
"22000000";"VOSS Solutions";"Software ";"operating";2;2003-01-01 00:00:00;2008-09-22 00:00:00;0
"800000";"VoteIt";"Social Media ";"operating";1;2011-03-28 00:00:00;2011-11-03 00:00:00;0
"2000000";"Voter Gravity";"Software ";"operating";1;2013-03-01 00:00:00;2013-11-26 00:00:00;0
"500000";"VoterTide";"Politics ";"acquired";1;2011-03-01 00:00:00;2012-02-01 00:00:00;0
"1265000";"Votigo";"Photography ";"operating";1;2006-07-01 00:00:00;2007-12-31 00:00:00;0
"2250000";"Votizen";"Law Enforcement ";"acquired";2;2009-03-19 00:00:00;2010-09-23 00:00:00;0
"19023247";"Vovici";"Communities ";"acquired";4;2006-01-01 00:00:00;2007-01-01 00:00:00;0
"107632220";"Vox Media";"Sports ";"operating";7;2003-01-01 00:00:00;2008-10-27 00:00:00;0
"3500000";"Voxa";"Productivity Software ";"operating";2;2013-11-11 00:00:00;2014-01-02 00:00:00;0
"250000";"Voxbright Technologies";"Software ";"operating";1;2012-01-01 00:00:00;2012-11-07 00:00:00;0
"1500000";"Voxeet";"VoIP ";"operating";1;2009-01-01 00:00:00;2014-02-03 00:00:00;0
"1600000";"Voxel";"Mobile ";"operating";1;2013-01-01 00:00:00;2013-09-11 00:00:00;0
"5500000";"Voxel (Internap)";"Linux ";"acquired";1;1999-01-01 00:00:00;2011-03-25 00:00:00;0
"30000000";"Voxer LLC";"Mobile ";"operating";1;2007-01-01 00:00:00;2012-02-11 00:00:00;0
"33000000";"Voxify";"Enterprise Software ";"acquired";3;2001-01-01 00:00:00;2005-02-01 00:00:00;0
"5300000";"Voxox Inc.";"Curated Web ";"operating";1;2006-01-01 00:00:00;2013-01-17 00:00:00;0
"3500000";"VoxPop Network Corporation";"Games ";"acquired";2;2006-08-01 00:00:00;2007-05-01 00:00:00;0
"18800000";"Voxy";"Language Learning ";"operating";5;2010-02-17 00:00:00;2010-02-17 00:00:00;0
"46415000";"Voyage Medical";"Health Care ";"closed";4;2006-01-01 00:00:00;2006-11-16 00:00:00;1
"1800000";"Voyat";"Information Technology ";"operating";1;2012-01-01 00:00:00;2014-07-29 00:00:00;0
"40000";"VOZ";"E-Commerce ";"operating";1;2011-01-01 00:00:00;2011-07-12 00:00:00;0
"20000000";"VPHealth";"Health and Wellness ";"operating";1;2011-01-01 00:00:00;2011-09-27 00:00:00;0
"19765861";"VPIsystems";"Software ";"acquired";3;1997-01-01 00:00:00;2005-03-01 00:00:00;0
"2389279";"VR1";"Biotechnology ";"operating";4;2012-01-01 00:00:00;2012-11-07 00:00:00;0
"33632000";"Vringo";"Mobile ";"operating";5;2006-01-01 00:00:00;2006-08-01 00:00:00;0
"10000000";"VSoft";"Finance ";"operating";1;1996-01-01 00:00:00;2007-06-11 00:00:00;0
"200000";"VSporto";"Media ";"operating";1;2011-01-01 00:00:00;2014-07-02 00:00:00;0
"20000000";"VSS Monitoring";"SEO ";"acquired";1;2003-01-01 00:00:00;2010-08-24 00:00:00;0
"8800000";"VT Silicon";"Semiconductors ";"closed";2;2002-01-01 00:00:00;2007-09-12 00:00:00;1
"2015130";"VTM";"Biotechnology ";"operating";1;2010-01-01 00:00:00;2012-01-23 00:00:00;0
"237179999";"Vubiquity";"Digital Media ";"operating";4;2009-01-01 00:00:00;2007-05-01 00:00:00;0
"5500000";"VuCast Media";"Mobile ";"operating";1;1997-01-01 00:00:00;2010-02-17 00:00:00;0
"40000000";"Vuclip";"Advertising ";"operating";4;2008-01-01 00:00:00;2008-08-01 00:00:00;0
"21974592";"VuCOMP";"Health Care ";"operating";4;2001-01-01 00:00:00;2011-08-09 00:00:00;0
"36000000";"Vudu";"Television ";"acquired";3;2004-01-01 00:00:00;2005-06-01 00:00:00;0
"930000";"vufind";"Image Recognition ";"operating";3;2010-01-01 00:00:00;2010-09-01 00:00:00;0
"200000";"VUID, Inc.";"Media ";"operating";1;2013-06-03 00:00:00;2013-11-15 00:00:00;0
"1300000";"VULCUN";"Mobile Advertising ";"operating";1;2011-05-01 00:00:00;2012-02-04 00:00:00;0
"725000";"Vumanity Media";"Curated Web ";"operating";1;2009-01-01 00:00:00;2010-04-30 00:00:00;0
"25500000";"Vungle";"Video ";"operating";4;2011-01-01 00:00:00;2011-10-01 00:00:00;0
"10000000";"Vurb";"Search ";"operating";2;2012-01-01 00:00:00;2013-02-20 00:00:00;0
"34000000";"Vuze";"Software ";"operating";3;2005-05-01 00:00:00;2006-07-01 00:00:00;0
"355000";"Vuzit";"Web Development ";"operating";3;2006-06-06 00:00:00;2006-07-01 00:00:00;0
"4000000";"Vuzix";"Mobile ";"operating";3;1997-01-01 00:00:00;2013-03-25 00:00:00;0
"4731701";"vWise";"Enterprise Software ";"operating";3;2006-01-01 00:00:00;2008-11-14 00:00:00;0
"50000";"Vy Corporation";"Software ";"operating";1;2000-01-01 00:00:00;2014-06-18 00:00:00;0
"40800000";"Vyatta";"Software ";"acquired";4;2005-01-01 00:00:00;2006-09-13 00:00:00;0
"2700000";"Vyclone";"Mobile ";"operating";1;2011-01-01 00:00:00;2012-07-19 00:00:00;0
"17531977";"Vycon";"Manufacturing ";"operating";3;2002-01-01 00:00:00;2009-12-04 00:00:00;0
"4276900";"Vycor Medical";"Hardware + Software ";"operating";2;2005-01-01 00:00:00;2011-12-02 00:00:00;0
"500000";"Vyopta";"Software ";"operating";1;2006-01-01 00:00:00;2013-02-01 00:00:00;0
"3000000";"VYou";"Curated Web ";"operating";1;2009-10-10 00:00:00;2011-05-23 00:00:00;0
"66377963";"VytronUS";"Health Care ";"operating";6;2006-01-01 00:00:00;2007-08-20 00:00:00;0
"825000";"Vyu";"Internet TV ";"operating";1;2013-12-01 00:00:00;2014-10-08 00:00:00;0
"25000000";"Vyyo";"Web Hosting ";"operating";1;1996-01-01 00:00:00;2006-03-24 00:00:00;0
"1200000";"W&W Communications";"Hardware + Software ";"acquired";1;2001-01-01 00:00:00;2005-12-12 00:00:00;0
"10000000";"W5 Networks";"Web Hosting ";"operating";1;2005-01-01 00:00:00;2005-10-24 00:00:00;0
"5000";"Wabeebwa";"Discounts ";"closed";1;2011-08-17 00:00:00;2011-08-17 00:00:00;1
"100000";"Wabi Sabi Eco Fashion Concept";"Specialty Retail ";"operating";1;2011-06-01 00:00:00;2011-06-01 00:00:00;0
"11300000";"WadeCo Specialties";"Clean Technology ";"operating";1;2005-01-01 00:00:00;2014-03-11 00:00:00;0
"350000";"Waffl.com";"Travel ";"operating";1;2009-01-01 00:00:00;2010-05-13 00:00:00;0
"20000000";"WageWorks";"Business Services ";"operating";1;2000-01-01 00:00:00;2010-01-07 00:00:00;0
"37627440";"Wahanda";"Beauty ";"operating";3;2008-02-14 00:00:00;2008-02-14 00:00:00;0
"130000";"Waitsup";"Health Care ";"operating";1;2009-08-05 00:00:00;2009-08-05 00:00:00;0
"3160000";"Wakonda Technologies";"Clean Technology ";"closed";1;2005-01-01 00:00:00;2008-06-10 00:00:00;1
"2987405";"Waldo Networks";"Biotechnology ";"operating";3;2009-01-01 00:00:00;2010-08-11 00:00:00;0
"2000000";"Walk Score";"Price Comparison ";"acquired";1;2007-07-01 00:00:00;2012-01-13 00:00:00;0
"250000";"Walk-in";"Software ";"operating";1;2013-12-25 00:00:00;2013-11-10 00:00:00;0
"650000";"walkby";"E-Commerce ";"closed";2;2012-08-01 00:00:00;2012-08-01 00:00:00;1
"9300000";"Walker & Company Brands";"Beauty ";"operating";3;2013-04-18 00:00:00;2013-11-06 00:00:00;0
"17500000";"WalkMe";"Enterprise Software ";"operating";3;2012-01-01 00:00:00;2012-04-12 00:00:00;0
"120000";"WalkSource";"Marketplaces ";"operating";1;2013-09-01 00:00:00;2014-07-16 00:00:00;0
"1100000";"Wallaby Financial";"Credit ";"acquired";1;2012-01-01 00:00:00;2012-08-30 00:00:00;0
"20000";"WallCompass";"Developer APIs ";"operating";1;2013-10-11 00:00:00;2014-07-11 00:00:00;0
"1000000";"Wallflower";"Consumer Electronics ";"operating";3;2013-11-01 00:00:00;2014-07-31 00:00:00;0
"1200000";"Wallit";"Social Media ";"operating";1;2011-08-12 00:00:00;2012-03-06 00:00:00;0
"200000";"Walls 360";"Design ";"operating";1;2011-01-01 00:00:00;2014-09-16 00:00:00;0
"410000";"Wally World Media, Inc.";"Photography ";"operating";1;2012-05-17 00:00:00;2014-02-05 00:00:00;0
"50000";"Walque, LLC";"Apps ";"operating";1;2012-03-12 00:00:00;2014-05-09 00:00:00;0
"110000";"Wanamaker";"Sports ";"operating";1;2011-01-01 00:00:00;2012-04-10 00:00:00;0
"1200000";"Wander";"Social Travel ";"acquired";2;2011-01-01 00:00:00;2012-03-01 00:00:00;0
"185000";"Wander (f. YongoPal)";"Mobile ";"operating";5;2010-01-01 00:00:00;2010-04-01 00:00:00;0
"10000000";"Wandera";"Mobile ";"operating";2;2012-01-01 00:00:00;2013-04-10 00:00:00;0
"1400000";"Wanderfly";"Travel ";"acquired";2;2009-08-01 00:00:00;2009-08-01 00:00:00;0
"50500000";"Wanderful Media";"Social Buying ";"operating";4;2012-09-01 00:00:00;2012-09-25 00:00:00;0
"66466131";"WANdisco";"Big Data ";"operating";3;2005-11-01 00:00:00;2012-06-01 00:00:00;0
"3500000";"Wandrian";"Travel ";"operating";1;2000-01-01 00:00:00;2005-04-26 00:00:00;0
"14000000";"Wanelo";"Retail ";"operating";2;2011-01-01 00:00:00;2012-06-06 00:00:00;0
"465000";"Wannado";"Curated Web ";"operating";2;2011-05-01 00:00:00;2011-05-01 00:00:00;0
"2300000";"Wantable, Inc.";"Beauty ";"operating";2;2012-04-23 00:00:00;2013-01-10 00:00:00;0
"13622803";"WANTED Technologies";"Analytics ";"operating";6;1997-05-05 00:00:00;1999-01-01 00:00:00;0
"5500000";"Wantful";"E-Commerce ";"closed";1;2011-01-01 00:00:00;2012-03-20 00:00:00;1
"1018000";"Wantworthy";"Retail ";"closed";3;2011-01-01 00:00:00;2011-07-01 00:00:00;1
"1200000";"Wappwolf";"Enterprise Software ";"operating";2;2010-07-28 00:00:00;2011-01-01 00:00:00;0
"50000";"Waraire Boswell Industries";"Retail ";"operating";1;2001-01-01 00:00:00;2013-06-17 00:00:00;0
"115500000";"Warby Parker";"Retail ";"operating";5;2010-01-01 00:00:00;2010-10-27 00:00:00;0
"247500";"Warm Health";"Health and Wellness ";"operating";1;2005-01-01 00:00:00;2010-01-10 00:00:00;0
"70000";"Warp 9";"E-Commerce ";"operating";1;1998-01-01 00:00:00;2013-05-01 00:00:00;0
"120000";"Wasabi 3D";"Event Management ";"operating";1;2009-10-20 00:00:00;2012-06-01 00:00:00;0
"250000";"Wasabi Productions";"iPad ";"operating";2;2012-09-01 00:00:00;2012-09-01 00:00:00;0
"2682631";"Wasatch Microfluidics";"Biotechnology ";"operating";3;2005-01-01 00:00:00;2012-01-25 00:00:00;0
"1989571";"Wasatch Wind";"Clean Technology ";"operating";3;2002-01-01 00:00:00;2008-06-09 00:00:00;0
"16820000";"Washio";"Service Industries ";"operating";4;2013-01-01 00:00:00;2013-01-02 00:00:00;0
"3000000";"Waspit";"Weddings ";"operating";1;2010-06-01 00:00:00;2012-12-12 00:00:00;0
"35750000";"WatchDox";"Enterprise Software ";"operating";4;2008-08-01 00:00:00;2008-08-01 00:00:00;0
"130000";"WatchParty";"Social Media ";"operating";5;2010-06-30 00:00:00;2010-08-30 00:00:00;0
"4250000";"Watchup";"News ";"operating";3;2012-06-27 00:00:00;2012-11-11 00:00:00;0
"5000000";"Watchwith";"Advertising ";"operating";1;2012-03-20 00:00:00;2013-06-25 00:00:00;0
"25000000";"Water Health International";"Clean Technology ";"operating";4;1995-01-01 00:00:00;2007-01-01 00:00:00;0
"120000";"Water Science Technologies";"Clean Technology ";"operating";1;2000-01-01 00:00:00;2009-09-25 00:00:00;0
"3700000";"Waterfall";"SaaS ";"operating";1;2005-08-01 00:00:00;2009-02-10 00:00:00;0
"7000000";"Waterline Data Science";"Data Centers ";"operating";2;2013-01-01 00:00:00;2013-12-01 00:00:00;0
"40290236";"Watermark Medical";"Health Care ";"operating";3;2008-01-01 00:00:00;2009-05-14 00:00:00;0
"6350000";"WaterSmart Software";"Software ";"operating";3;2009-11-01 00:00:00;2011-05-16 00:00:00;0
"1200000";"Watsi";"Medical ";"operating";1;2012-08-23 00:00:00;2013-07-25 00:00:00;0
"350000";"Wattbot";"Renewable Energies ";"operating";1;2007-07-01 00:00:00;2008-01-01 00:00:00;0
"4899998";"WAVE (Wireless Advanced Vehicle Electrification)";"Manufacturing ";"operating";3;2010-01-01 00:00:00;2013-10-10 00:00:00;0
"1050000000";"Wave Broadband";"Internet ";"operating";1;2002-01-01 00:00:00;2012-11-14 00:00:00;0
"425000";"Waveborn";"B2B ";"operating";3;2011-06-01 00:00:00;2012-12-31 00:00:00;0
"15920000";"WaveMaker, Inc.";"PaaS ";"acquired";4;2003-01-01 00:00:00;2005-07-19 00:00:00;0
"30000";"WaveMAX";"Mobile ";"operating";1;2009-01-01 00:00:00;2009-03-26 00:00:00;0
"502512";"WaveRx";"Health Care ";"operating";1;2004-01-01 00:00:00;2010-04-07 00:00:00;0
"78143286";"WaveTec Vision";"Biotechnology ";"operating";9;1997-01-01 00:00:00;2009-02-01 00:00:00;0
"2000000";"Wavii";"Curated Web ";"acquired";1;2009-03-01 00:00:00;2010-07-01 00:00:00;0
"25032514";"WAY Systems";"Mobile ";"acquired";2;2002-01-01 00:00:00;2005-10-03 00:00:00;0
"100000";"Waybeo Inc";"Enterprise Software ";"operating";2;2012-08-08 00:00:00;2012-01-01 00:00:00;0
"358000000";"Wayfair";"E-Commerce ";"operating";3;2002-08-01 00:00:00;2011-06-21 00:00:00;0
"33548062";"Wayin";"Twitter Applications ";"operating";4;2010-11-01 00:00:00;2011-06-07 00:00:00;0
"670000";"Waypoint Health Innovatoins";"Health and Wellness ";"operating";5;2007-01-01 00:00:00;2009-12-17 00:00:00;0
"2000000";"WaysGo";"Curated Web ";"operating";1;2009-01-01 00:00:00;2010-03-01 00:00:00;0
"4584180";"Waywire Networks";"Curated Web ";"operating";8;2006-01-01 00:00:00;2007-02-01 00:00:00;0
"67000000";"Waze";"Transportation ";"acquired";3;2007-01-01 00:00:00;2008-03-01 00:00:00;0
"2000000";"We";"Mobile ";"operating";1;2012-05-01 00:00:00;2013-03-01 00:00:00;0
"3000000";"We Are Hunted";"Peer-to-Peer ";"operating";1;2009-04-17 00:00:00;2007-09-01 00:00:00;0
"73300";"We Cluster";"Software ";"operating";1;2011-01-01 00:00:00;2012-08-06 00:00:00;0
"8000000";"We Heart It";"Photo Sharing ";"operating";2;2011-01-01 00:00:00;2013-06-27 00:00:00;0
"12500";"We Tribute";"Software ";"operating";1;2014-01-01 00:00:00;2014-07-28 00:00:00;0
"3000000";"WealthForge";"Crowdfunding ";"operating";2;2009-08-01 00:00:00;2013-08-08 00:00:00;0
"129500000";"Wealthfront";"Wealth Management ";"operating";5;2011-01-01 00:00:00;2008-12-16 00:00:00;0
"12805001";"WealthTouch";"Software ";"operating";3;2001-01-01 00:00:00;2009-04-27 00:00:00;0
"300000";"WealthVisor.com";"Games ";"operating";1;2009-09-01 00:00:00;2011-07-14 00:00:00;0
"7874243";"Wearable Intelligence";"Software ";"operating";1;2013-07-01 00:00:00;2014-08-20 00:00:00;0
"45000";"Wearable World";"News ";"operating";1;2013-03-01 00:00:00;2014-10-08 00:00:00;0
"50000";"WeAre.Us";"Social Network Media ";"closed";1;2007-12-01 00:00:00;2008-08-01 00:00:00;1
"2545000";"Weather Analytics";"Analytics ";"operating";2;2005-01-01 00:00:00;2013-08-05 00:00:00;0
"4000000";"Weather Decision Technologies";"News ";"operating";1;1999-01-01 00:00:00;2013-11-29 00:00:00;0
"5500000";"Weather Trends International";"Software ";"operating";3;2006-06-27 00:00:00;2006-06-27 00:00:00;0
"38000000";"WeatherBug";"News ";"operating";2;1993-01-01 00:00:00;2000-06-01 00:00:00;0
"500000";"Weatherista";"News ";"closed";1;2010-08-16 00:00:00;2010-08-15 00:00:00;1
"1010000";"Weathermob";"Mobile ";"operating";2;2011-01-01 00:00:00;2012-04-29 00:00:00;0
"3700000";"WeatherNation TV";"News ";"operating";2;2009-07-28 00:00:00;2012-04-24 00:00:00;0
"120000";"Weave";"Mobile ";"operating";1;2013-01-01 00:00:00;2014-07-16 00:00:00;0
"5000000";"Weave";"Telecommunications ";"operating";1;2014-02-19 00:00:00;2014-06-11 00:00:00;0
"50000";"Web Design Giant Inc.";"Web Development ";"operating";1;2010-03-10 00:00:00;2012-09-17 00:00:00;0
"350000";"Web Performance";"Software ";"operating";1;1999-10-11 00:00:00;2005-03-03 00:00:00;0
"11000000";"WebAction";"Application Platforms ";"operating";1;2012-01-01 00:00:00;2013-07-03 00:00:00;0
"3000000";"Webalo";"Enterprise Software ";"operating";1;2000-01-01 00:00:00;2010-09-08 00:00:00;0
"30000";"Webber Aerospace";"Transportation ";"operating";1;2013-08-22 00:00:00;2013-10-13 00:00:00;0
"500000";"Webbynode";"Cloud Computing ";"operating";1;2008-08-01 00:00:00;2008-08-01 00:00:00;0
"250000";"WebChalet";"Software ";"operating";1;2010-03-18 00:00:00;2012-10-01 00:00:00;0
"20643295";"Webcollage";"E-Commerce Platforms ";"acquired";5;1999-01-01 00:00:00;2007-05-10 00:00:00;0
"468000";"WebCurfew";"Finance ";"operating";2;2013-01-01 00:00:00;2013-06-01 00:00:00;0
"1500000";"Webflow";"Software ";"operating";3;2012-01-01 00:00:00;2013-03-01 00:00:00;0
"11500000";"Webify Solutions";"Software ";"acquired";1;2002-01-01 00:00:00;2005-06-14 00:00:00;0
"10000000";"WebLayers";"Software ";"operating";2;2002-01-01 00:00:00;2007-07-16 00:00:00;0
"6000000";"WebLinc";"E-Commerce ";"operating";1;1994-01-01 00:00:00;2014-08-19 00:00:00;0
"4905714";"WebLink International";"Software ";"operating";7;1995-01-01 00:00:00;2010-08-12 00:00:00;0
"14000000";"WebMD";"Business Services ";"operating";1;1996-01-01 00:00:00;2014-09-26 00:00:00;0
"344999";"WebNotes";"Curated Web ";"operating";5;2007-01-01 00:00:00;2008-07-01 00:00:00;0
"5000000";"WEbook";"Publishing ";"operating";2;2007-01-01 00:00:00;2007-05-01 00:00:00;0
"1000000";"WebPT";"Electronic Health Records ";"operating";2;2006-01-01 00:00:00;2010-12-14 00:00:00;0
"450000";"WeBRAND";"Design ";"operating";1;2012-12-01 00:00:00;2013-04-15 00:00:00;0
"108912913";"Webroot";"Security ";"operating";2;1997-01-01 00:00:00;2005-02-07 00:00:00;0
"12000000";"Webs";"Curated Web ";"acquired";2;2001-06-01 00:00:00;1998-02-09 00:00:00;0
"18000000";"Websense";"Security ";"operating";1;1994-01-01 00:00:00;2006-09-25 00:00:00;0
"225000";"Webshoz";"Advertising ";"operating";1;2010-10-22 00:00:00;2011-07-29 00:00:00;0
"1000000";"WebStudiyo Productions";"Social Media Advertising ";"operating";1;2007-01-01 00:00:00;2007-01-01 00:00:00;0
"2000000";"Webtab";"Facebook Applications ";"operating";1;2010-09-01 00:00:00;2013-04-01 00:00:00;0
"1150000";"Webtalk";"Internet ";"operating";4;2011-01-10 00:00:00;2011-01-01 00:00:00;0
"1060618";"Webvanta";"Public Relations ";"operating";4;2007-09-01 00:00:00;2008-01-01 00:00:00;0
"37000000";"WebVisible";"Local Advertising ";"operating";3;2001-01-01 00:00:00;2005-09-01 00:00:00;0
"600000";"WeCounsel Solutions, LLC";"Online Scheduling ";"operating";1;2011-06-02 00:00:00;2013-08-15 00:00:00;0
"1000000";"Wedding Party";"Weddings ";"operating";2;2012-08-01 00:00:00;2013-02-21 00:00:00;0
